stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
0200FHA,,Faith Home Academ,-1.25305,36.878651,,, , 
0200BDJ,,Baba Dogo Junction,-1.247161,36.874858,,, , 
0013ALS,,Allsops,-1.244951,36.867888,,,1, 
0212NGS,,Bus Station,-1.28724,36.829359,,, ,0006BSS
0201SHL,,Shell,-1.234871,36.873397,,, , 
0213NGB,,Ngumba Terminal,-1.233753,36.884501,,, , 
0200SHL,,Shell,-1.235088,36.873169,,, , 
0210KRK,,Kariokor,-1.279297,36.833566,,, , 
0201RYS,,Roysabu,-1.218631,36.890574,,, , 
0211RYS,,Roysabu,-1.217999,36.891035,,, , 
0201SUP,,Supreme,-1.212885,36.893063,,, , 
0211ROY,,Royal,-1.209114,36.89386,,, , 
0201GSP,,Gospel Church,-1.208688,36.893951,,, , 
0201BAS,,Base,-1.206747,36.894434,,, , 
0211BAS,,Base,-1.203041,36.896759,,, , 
0201CAR,,Car Wash,-1.201003,36.898857,,, , 
0211CAR,,Car Wash,-1.199799,36.900485,,, , 
0213ZMD,,Main Stage,-1.200096,36.900158,,, , 
0200GAK,,Gakena Supermarket,-1.201448,36.898317,,, , 
0210EDE,,Eden Supermarket,-1.201649,36.898004,,, , 
0200CHF,,Chiefs Office,-1.201788,36.897735,,, , 
0210GAS,,G Gas Shop,-1.20562,36.895016,,, , 
0200CAT,,Catholic Church,-1.202488,36.89714,,, , 
0200MTM,,Mirema Garden,-1.212847,36.893117,,, , 
0210MRM,,Mirema,-1.213255,36.893031,,, , 
0210RYS,,Roysabu,-1.218168,36.891142,,, , 
0212GHT,,Main Stage,-1.285212,36.828894,,, ,0011TUS
0201RSB,,Roysabu,-1.218471,36.89246,,, , 
0213GHD,,Gihurai,-1.204341,36.916884,,, , 
0212KUS,,Main Stage,-1.285276,36.82859,,, , 
0201GIT,,Githurai,-1.203684,36.916758,,, , 
0211GIT,,Gihurai,-1.203038,36.917428,,, , 
0201GIG,,Githurai,-1.202923,36.91753,,, , 
0211KAH,,Kahawa,-1.198452,36.92146,,, , 
0211KRE,,Kware,-1.189211,36.930236,,, , 
0201KRE,,Kware,-1.188445,36.931008,,, , 
0213MKU,,KU,-1.181746,36.937403,,, , 
0200KRE,,Kware,-1.188737,36.931451,,, , 
0210KRE,,Kware,-1.191558,36.928653,,, , 
0210KAH,,Kahawa,-1.200083,36.920391,,, , 
0200GIT,,Githurai,-1.203692,36.917342,,, , 
0210GIT,,Gihurai,-1.204336,36.916825,,, , 
0212SNT,,Odeon Terminals,-1.282729,36.824669,,, ,0004ODN
0203SND,,Sunton,-1.228822,36.919711,,, , 
0211NGT,,Ngara Stage,-1.27832,36.83031,,, , 
0201SDP,,Starehe Divisional Police Station,-1.27023,36.83564,,, , 
0211MBS,,Muthaiga,-1.25919,36.84238,,, , 
0201KFS,,Kenya Forestry Service Station/Kfs Karura Gate,-1.25025,36.84633,,, , 
0211CID,,Cid,-1.2503,36.84658,,, , 
0211SHP,,Shark'S Palace,-1.2406,36.84422,,, , 
0201ROC,,Rock City,-1.2382,36.84398,,, , 
0201WJY,,Wanderjoy,-1.23113,36.84225,,, , 
0201RDS,,Ridgeway Springs,-1.22924,36.84025,,, , 
0201NTR,,Nakumatt Ridgeways,-1.22525,36.83883,,, , 
0201RND,,Runda Junction,-1.22181,36.8361,,, , 
0201GTO,,Githogoro,-1.2186,36.83579,,, , 
0201KWH,,Kwaheri Flyover,-1.21506,36.83495,,, , 
0201EVR,,Evergreen,-1.2106,36.83313,,, , 
0201KSR,,Kasarini,-1.20585,36.83201,,, , 
0201KSS,,Kasarini Stage,-1.20461,36.83264,,, , 
0211TND,,Thindigwa,-1.2003,36.83501,,, , 
0201MSH,,Mushroom,-1.19582,36.83822,,, , 
0201BRA,,Barua,-1.19333,36.83991,,, , 
0211KST,,Kist,-1.18468,36.83867,,, , 
0201KS2,,Kist,-1.18345,36.83848,,, , 
0201KJN,,Kirigiti Junction,-1.17902,36.83742,,, , 
0211KDO,,Kwa DO,-1.17441,36.83343,,, , 
0201KCB,,Kcb Kiambu,-1.17284,36.83002,,, , 
0201KAM,,Kamindi Supermarket,-1.17171,36.82808,,, , 
0213TMA,,Kiambu Bus Terminus,-1.16812,36.82668,,, , 
0200OKB,,Old Kiambu,-1.17334,36.82705,,, , 
0210KDO,,Kwa Do/Kiambu-Limuru Road Junction/Red Nova,-1.17498,36.83448,,, , 
0200KJN,,Kirigiti,-1.17895,36.83748,,, , 
0200KS2,,Kist,-1.1835,36.83854,,, , 
0200STR,,5 Star Estate,-1.18981,36.83959,,, , 
0200MSH,,Mushroom,-1.19579,36.83836,,, , 
0200TND,,Thindigwa,-1.19987,36.83525,,, , 
0200DMD,,Diamond Flats,-1.20399,36.83301,,, , 
0200BWD,,Brentwood Hotel,-1.20509,36.83242,,, , 
0200BLN,,Balkan Sec School,-1.21242,36.83392,,, , 
0200KWH,,Kwaheri Flyover,-1.21568,36.8353,,, , 
0200GTO,,Githogoro,-1.21866,36.83586,,, , 
0200RND,,Runda Junction,-1.22171,36.83606,,, , 
0210NTR,,Nakumatt Ridgeways,-1.22544,36.839,,, , 
0200RDS,,Ridgeway Springs,-1.2292,36.84029,,, , 
0200WJY,,Wonderjoy,-1.23132,36.84252,,, , 
0200ROC,,Rock City,-1.23795,36.84398,,, , 
0200SHK,,Shark'S Palace,-1.24067,36.84427,,, , 
0210CID,,Cid,-1.25032,36.84657,,, , 
0200MTE,,Muthaiga Golf Club Entrance,-1.25774,36.84292,,, , 
0210MGC,,Muthaiga Golf Club Stage,-1.25818,36.84283,,, , 
0210SMB,,Supermambo,-1.27024,36.8327,,, , 
0200TSS,,Tss Petrol Station/Blue Hut Hotel,-1.277,36.83091,,, , 
0212NGB,,Ngara Bus Terminals,-1.274465,36.823897,,, ,0003NGR
0213KHO,,Kiambu Hospital,-1.17037,36.830528,,, , 
0212GRD,,Githunguri Terminal,-1.285092,36.831509,,, ,0010OTC
0211KPO,,Kiambuu Posta,-1.1669,36.825087,,, , 
0211DBR,,Ndumberi,-1.15155,36.805526,,, , 
0201DBR,,Ndumberi Factory,-1.140974,36.805712,,, , 
0211TGA,,Ting'ang'a,-1.128688,36.811402,,, , 
0201POS,,Police Post,-1.121249,36.819359,,, , 
0201AIP,,Aipcea,-1.11975,36.819057,,, , 
0201IKN,,Ikinu,-1.099779,36.795763,,, , 
0201GTJ,,Gathanji,-1.089753,36.782261,,, , 
0201JAM,,Jamaica,-1.074147,36.781376,,, , 
0201KGM,,Kiangima,-1.075928,36.786734,,, , 
0201MNO,,Makutano,-1.064754,36.783189,,, , 
0201BHC,,Beta Health Care,-1.059903,36.782865,,, , 
0213GGD,,Githunguri Terminal,-1.056368,36.77893,,, , 
0200MNO,,Makutano,-1.064306,36.783481,,, , 
0200JAM,,Jamaica,-1.089601,36.782309,,, , 
0200JIN,,Njino,-1.100941,36.797296,,, , 
0200GPS,,Ngemwa Police Post,-1.121695,36.818793,,, , 
0210TGA,,Ting'ang'a,-1.128432,36.811953,,, , 
0200DBR,,Nduberi Factory,-1.140917,36.805701,,, , 
0210DBR,,Ndumberi,-1.15149,36.805479,,, , 
0210KPO,,Kiambuu Posta,-1.166765,36.825138,,, , 
0210KAD,,Kwa Ahindi,-1.174055,36.828014,,, , 
0213DRD,,Ndumberi,-1.151558,36.805577,,, , 
0212RUS,,Main Stage,-1.207161,36.785845,,,, 
0201CLY,,Clay Works,-1.172752,36.9454,,, , 
0211BYP,,By Pass,-1.164406,36.956953,,, , 
0201KIH,,Kihunguro,-1.163948,36.957125,,,,
0211KIH,,Kihunguro,-1.163610,36.957286,,,, 
0213MRY,,Ruiru,-1.147565,36.959228,,, , 
0210FLY,,Fly Over,-1.15055083,36.9621548153123,,, , 
0210BYP,,By Pass,-1.167324,36.955388,,, , 
0210CLM,,Clay,-1.171357,36.948865,,, , 
0210CLY,,Clay Works,-1.172108,36.947546,,, , 
0200KUF,,Ku Fly Over,-1.180681,36.939082,,, , 
0210KUM,,KU,-1.181132,36.938669,,, , 
0212TKT,,Townterminal,-1.284149,36.827805,,, , 
0211FLY,,Ruiru Fly Over,-1.149239,36.961993,,, , 
0201KAI,,Kwa Kairu,-1.142084,36.966911,,, , 
0201KBO,,Kimbo,-1.132586,36.974481,,, , 
0211KRD,,Kenyata Road Stage,-1.12417,37.003518,,, , 
0211JUJ,,Juja Stage,-1.106865,37.015152,,, , 
0211JKT,,Jkuat Main Gate Stage,-1.105189,37.017042,,, , 
0211SEW,,Sewage Stage,-1.098506,37.024274,,, , 
0211HIP,,High Point,-1.094897,37.028827,,, , 
0211MNG,,Mang'U,-1.07488,37.046347,,, , 
0211WTH,,Past Mang'U,-1.068262,37.050516,,, , 
0201PTR,,Petro Ststin,-1.05038,37.057783,,, , 
0201JNT,,Kwa Junction,-1.043316,37.070831,,, , 
0201TKS,,Tuskeys,-1.041316,37.071367,,, , 
0213TKD,,Thika Town,-1.035427,37.076427,,, , 
0210WTH,,Witeithie,-1.067962,37.05124,,, , 
0210MNG,,Mang'u,-1.075546,37.046508,,, , 
0210HIP,,Highpoint,-1.095165,37.028978,,, , 
0210SEW,,Sewage,-1.098769,37.02444,,, , 
0210JKT,,Jkuat,-1.106981,37.015873,,, , 
0210KBO,,Kimbo,-1.13317,36.974441,,, , 
0200KAI,,Kwa Kairu,-1.143339,36.966445,,, , 
0213RNS,,Rounder,-1.262199,36.879016,,, , 
0201ASP,,All Sops,-1.245284,36.866941,,, , 
0211DRN,,Drive In,-1.24788,36.864343,,, , 
0201MSQ,,Mosque,-1.252661,36.865157,,, , 
0213MAT,,Mathare North Terminal,-1.252119,36.867298,,, , 
0210NIS,,Naivas,-1.247174,36.873228,,, , 
0312NGR,,Ngara,-1.275796,36.824732,,, , 
0301PST,,Posta,-1.276317,36.826705,,, , 
0301TOT,,Total,-1.277857,36.829923,,, , 
0301NGE,,New Ngara Estate,-1.27906,36.830823,,, , 
0301KAR,,Kariokor,-1.279447,36.833176,,, , 
0311KAR,,Kariokor,-1.278042,36.833852,,, , 
0301KDC,,Kwa Dc/Id,-1.277806,36.835454,,, , 
0303GKM,,Gikomba,-1.284125,36.840499,,, , 
0300ZWN,,Ziwani,-1.279611,36.837176,,, , 
0300KRE,,Kariokor Estate,-1.278406,36.835811,,, , 
0300KAR,,Kariokor Dc,-1.277703,36.834997,,, , 
0300NGE,,New Ngara Estate,-1.27975,36.831313,,, , 
0300EQT,,Equity,-1.278382,36.830223,,, , 
0300PST,,Posta,-1.276744,36.827354,,, , 
0202LUT,,Luthuli Avenue,-1.284831,36.826986,,, , 
0201RZA,,Riziki Academy,-1.28067,36.838466,,, , 
0300GKM,,Gikomba,-1.284086,36.840838,,, , 
0200EQY,,Equity Gikomba,-1.28519,36.83802,,, , 
0410SVA,,Salvation Army,-1.285316,36.83068,,, , 
0412TWN,,Town,-1.284717,36.826758,,, , 
0212ODP,,Odeon,-1.282592,36.825166,,, ,0004ODN
0303PGT,,Pangani Terminal,-1.265068,36.838571,,, , 
0212KRT,,Terminal Otc,-1.284054,36.831179,,, , 
0301KMB,,Karambe,-1.266832,36.84544,,, , 
0301ALB,,Albadr,-1.266168,36.849023,,, , 
0301MAP,,Mathare Worship,-1.265889,36.85133,,, , 
0301BHS,,BH,-1.26582,36.857434,,, , 
0311AGP,,Agip,-1.263902,36.860826,,, , 
0311TEN,,Number 10,-1.262975,36.863945,,, , 
0311THY,,Thayo,-1.26234,36.865956,,, , 
0311CHF,,Kwa Chief,-1.261979,36.86722,,, , 
0301BAS,,Base,-1.261639,36.871653,,, , 
0301FLT,,Flats,-1.261727,36.872396,,, , 
0311JSG,,Johnsaga,-1.26196,36.874043,,, , 
0301MTS,,Mother Teresa Road,-1.257648,36.874272,,, , 
0303KST,,Kariobangi Terminal,-1.255291,36.878737,,, , 
0300JAS,,Junction Auto Spares,-1.260655,36.874143,,, , 
0310JST,,Johnsaga,-1.262003,36.873888,,, , 
0310FLT,,Flats,-1.261717,36.868798,,, , 
0300BAS,,Base,-1.262131,36.86737,,, , 
0310CHF,,Kwa Chief,-1.262392,36.866339,,, , 
0310TEN,,N 10,-1.263947,36.861146,,, , 
0310FRC,,Moi Airforces Stage,-1.265835,36.858775,,, , 
0310JAY,,Jay Community,-1.265996,36.852864,,, , 
0012EAS,,Eastleigh,-1.272201,36.848941,,,1, 
0312EST,,Eastleigh Terminal,-1.272006,36.848906,,, ,0012EAS
0400RAU,,Rounda,-1.26264,36.87907,,, , 
0402RAU,,Rounda,-1.262727,36.879137,,, ,0014KRA
0301ACC,,Aic Church,-1.256619,36.89799,,, , 
0311TON,,Tononoka,-1.257539,36.90247,,, , 
0311JOD,,Joada,-1.256726,36.907904,,, , 
0301MSB,,Maili Saba,-1.254436,36.911444,,, , 
0301JUN,,Junction-Komarock Road N Kangundo,-1.259587,36.912356,,, , 
0311PSE,,Phase 4,-1.266779,36.906209,,, , 
0301ROD,,Rounda,-1.264301,36.908252,,, , 
0303KND,,Kanisani,-1.26901,36.91362,,, , 
0410KNS,,Kanisani,-1.26901,36.913514,,, , 
0300GHT,,Gate 8,-1.26878,36.912987,,, , 
0300GER,,Gertrudes,-1.26675,36.911144,,, , 
0310GTR,,Gate 3 A,-1.266197,36.910637,,, , 
0300R0D,,Rounder,-1.264304,36.908472,,, , 
0310PSE,,Phase 4 Stage,-1.266817,36.906195,,, , 
0310JUN,,Junction,-1.259552,36.912367,,, , 
0300OLE,,Ole Suyean Guest Hs,-1.257796,36.911965,,, , 
0300MSB,,Maili Saba,-1.254447,36.911404,,, , 
0310MSB,,Maili Saba D,-1.254506,36.910782,,, , 
0310MBO,,Kwa Mbao,-1.254916,36.909958,,, , 
0310OGP,,Ogopa Stage,-1.256158,36.90881,,, , 
0310SKA,,Saika,-1.256804,36.907785,,, , 
0310MPP,,Mowlem Police Post,-1.25667,36.905902,,, , 
0310TON,,Tononoka,-1.257512,36.90233,,, , 
0310ACC,,AIC,-1.256659,36.897995,,, , 
0300RND,,Raunda,-1.262478,36.878913,,, , 
0312GKM,,Gikomba Market Terminals,-1.284126,36.840649,,, , 
0210PMS,,Pumwani Stage,-1.284349,36.84316,,, , 
0303KRG,,Kariobangi Terminal,-1.255571,36.878086,,, , 
0300KRG,,Kariobangi Terminal,-1.2554,36.878468,,, , 
0210PMH,,Pumwani Hos,-1.279972,36.84621,,, , 
0210GRG,,Garage Stage,-1.279238,36.849785,,, , 
0212DDT,,Terminal Otc,-1.284877,36.831024,,, ,0010OTC
0212GBT,,Gikomba,-1.284134,36.840596,,, , 
0212HRT,,Terminal Tusker,-1.285912,36.827456,,, , 
0313JST,,Johnsaga,-1.262041,36.874019,,, , 
0212RNT,,Terminal Tusker,-1.285521,36.828269,,, ,0011TUS
0313RND,,Tounder Terminal,-1.262389,36.878748,,, , 
0312BSK,,Bus Station Terminal,-1.28641,36.829723,,, , 
0312SOK,,Soko,-1.262052,36.881838,,, , 
0311SKA,,Saika,-1.258541,36.912205,,, , 
0302RND,,Rounder,-1.262545,36.879094,,, , 
0301AIZ,,Aic Ziwani,-1.2796,36.837297,,, , 
0212PPS,,Main Stage,-1.282906,36.824873,,, ,0004ODN
0201LSM,,Leesta Supermarket,-1.200093,36.900066,,, , 
0201JAC,,Jacarada,-1.192145,36.898695,,, , 
0211JAC,,Jacarada,-1.190279,36.896829,,, , 
0201SKL,,Sikiliza,-1.187897,36.895412,,, , 
0201KAR,,Karura,-1.182127,36.894275,,, , 
0201MHG,,Mahiga Prima,-1.182534,36.896914,,, , 
0201WST,,West Plaza,-1.182706,36.897987,,, , 
0201KNL,,Kenol Petro Station,-1.183113,36.899833,,, , 
0213KHW,,Main Stage,-1.183832,36.902287,,, , 
0210MAZ,,Maziwa,-1.183736,36.90185,,, , 
0200KMT,,Kamiti Road Junction,-1.182127,36.894298,,, , 
0200JAC,,Jacarada,-1.19089,36.897377,,, , 
0210JUN,,Junction,-1.189464,36.896528,,, , 
0210MTO,,Kwa Mto,-1.191743,36.898272,,, , 
0210CON,,Consolata,-1.190834,36.897263,,, , 
0200AFY,,Afya Health,-1.199847,36.900519,,, , 
0212RSY,,Roysambu Terminus,-1.217073,36.896534,,, , 
0511CAB,,Carbanas,-1.332048541,36.88761515,,, , 
0501UTJ,,Utawala Junction,-1.278777,36.967821,,, , 
0511UCC,,Ucc,-1.276622,36.970368,,, , 
0511BPS,,By Pass,-1.264211,36.982824,,, , 
0510UTJ,,Utawala Junction,-1.278878,36.96793,,, , 
